x1,x2,x3,y_linear,y_nonlinear,group
-0.3994654904728529,0.28123049221860413,0.6122698101053926,2.3459249083802822,13.431671404861575,Treatment
0.12918747333171046,1.489599409447649,-1.5594357791262254,3.74371017399496,9.543114332864098,Treatment
-0.06327395989691587,-1.2703620463250862,-1.0777207457916016,2.0512955220447364,10.350501437038899,Treatment
-0.6597486412539658,1.15469376671672,0.3431585541974166,2.705842520772544,11.956171301254217,Control
0.9838523436061467,2.3674143640271215,0.6229440304133081,4.832624841973685,11.689486786716866,Treatment
0.1258865305766578,-0.3777648875224771,0.641541644936012,1.603712862081463,10.814793419360432,Control
-0.4765514232192414,-1.290942219493224,-0.787036278933299,1.7525268232390032,11.51701575553387,Control
-1.3045894438004726,-0.40697436637337114,-0.97826564926624,0.9731150259472343,13.471582786626973,Treatment
-0.8935950137191204,0.014004967371380734,-0.5066348337879193,1.11548601677294,10.6622885436008,Control
-1.6413801156020968,0.5637878750069146,0.23987275228472507,0.9701482521406093,16.350864274074986,Treatment
0.012223548415169466,-0.5913947298380474,1.4854773692725496,1.9057487158431927,11.131281690583211,Treatment
-1.1966655922843958,1.555198534147342,-2.0474371857707503,3.1074053782845086,10.969637305421738,Control
-0.26556051251854124,-1.1145323150080617,-0.22072875695836655,0.8703176437580907,11.515588092070587,Treatment
1.3701018536103708,-1.7392051521728,-1.3326784410252037,3.6234035274540197,15.481304038464108,Treatment
1.1992995729215856,1.1067104242873174,-1.6522426773534897,6.153632409466672,15.841044227737017,Treatment
-0.03227689410261781,-2.2746210312061996,0.9669566453448166,0.05411209663496093,11.891760532935946,Control
-0.08708472614314992,-0.20412976887271617,0.5446245744993387,2.4032353975548584,8.612722395908586,Control
1.879874549421008,3.1176811292080475,0.4494335159472622,6.824352929469651,18.496383068459938,Control
0.5207561203587112,-0.0120435529599315,0.9210258397309934,2.0638546537715055,12.889419518319901,Treatment
-0.3278064598765229,-1.1207676506962496,-0.47971889676613605,1.4419711937525004,11.309433977103335,Treatment
-1.426018117120452,-0.057397463786793744,-0.43263751633352826,0.2856014045531988,14.247479661808896,Control
0.39387321816474324,-0.05080078861953355,2.1857306167225743,1.6437795806413307,11.539906359426348,Control
0.8293237725828624,0.16064994035311653,-0.24657105425957435,3.1117627786993753,12.134164155925154,Control
-0.6316515245136439,0.6622629821596197,0.7351321130540912,1.724539964829275,12.024811996118075,Control
0.2912027551380325,-1.0391111683677392,0.006381540963314977,2.0759468735308166,11.251626839650841,Control
-0.3635732949150291,1.6875480552367936,-1.8482585300784151,4.555547257831969,9.666700485381746,Treatment
-0.18403239919900272,0.24511428437261784,-2.044629003801268,3.4768103971607105,10.459831947617962,Control
-2.4878220575623313,0.7267940464018038,-0.5789842199399048,-0.4271077783723499,23.211376328039538,Treatment
-0.2217814037161355,-0.6281493997556425,1.056101251669989,1.725258067181457,8.768563015193056,Treatment
0.9693693024080543,1.2863821369955335,0.7882916566360036,3.9327801831662317,13.646432731175082,Treatment
-0.6314025555665582,-0.2570524088130647,0.9140771642240336,1.1584102669114822,12.562801497211622,Treatment
0.05252636821531626,0.2775525134935317,-0.9870461789363153,2.458781070188283,11.253684129979584,Control
-0.7559507066919204,-0.9331060771871093,1.6158724901223136,-0.6075281068491287,9.855868983369913,Treatment
0.3604416762927729,-0.9969316264021268,-0.9648933001863843,2.119235297098993,11.095966452995885,Control
-0.2165231975361736,0.6882053064528827,0.21282439866996872,3.0103385172490205,13.782143382907327,Treatment
-0.9392415406820068,-0.44360683020738595,-0.010352289907736689,0.7087232529672522,11.341757348331152,Control
1.3325514676651278,-0.8538230875043771,-0.17387382031458634,3.8959540193549946,13.064944803131576,Control
0.9289320135322151,-0.6431833420270304,1.3385921382956067,2.1561887836641693,12.424900001943099,Treatment
-0.6049067639281748,0.6989530717174212,-0.7051105201659605,2.3545108235982104,14.270707256988556,Control
0.4977883094177774,-0.6290378612036109,-1.349605255711928,3.036522151365186,9.89800255545729,Treatment
0.5374120028203807,-0.11765493160216407,0.01999548620641927,3.3937238232727385,10.01403076886428,Control
0.642301235011176,0.015027750287097009,-0.3998267342865265,3.1798418522238983,12.447377421506559,Treatment
-1.6942558959950778,-1.917348886010299,3.377382919082646,-2.5990572297396413,18.5807766751956,Treatment
1.006606541032628,-1.471126405373518,0.676507476439975,1.656964724218093,12.90461416389473,Control
-0.5696989629257314,0.3362778892475625,-0.4093405752186243,1.7158842383904847,11.673860213879033,Control
-0.3578279334412669,-0.7370293611526971,-1.0561115691870866,2.740290650492533,11.154910276257148,Treatment
2.6378817522602,1.0567249112804185,-1.8802884105687847,8.024777388718011,26.12980849752517,Treatment
0.3018733807210118,0.9668071042505444,-1.025219085737433,3.5814259651484632,11.251278376994158,Control
-0.3863224754471755,0.7191686663554372,0.11494177175913174,2.5479161153028547,12.35038545706356,Treatment
-2.205294372755906,1.8197717873125976,1.4273286515947694,-0.3034845761884365,19.050734352986755,Treatment
1.3897641339463556,-0.08308932774318312,1.121689142387919,3.5393950397218736,15.502066097760697,Treatment
-1.3452096708086025,0.6488819259038391,0.2290948316463794,0.3388082132876189,15.343076078207616,Control
-1.0034389034995035,-0.5844009765960311,-0.3231676657024847,2.0730914991381337,11.625985756800192,Treatment
-0.3313522990878492,2.4523699128687237,0.26881235641215423,3.70468535336506,10.23240245843804,Treatment
1.4164117917002925,1.9836336524360194,-0.518637997484576,5.508059928075104,14.267205196772048,Control
0.7732399866657592,0.01188043451779194,1.7183639957638757,3.5570372092337013,13.301972393318344,Treatment
-0.15783750984025996,0.3865862299051922,-0.18919018127507997,2.9726432623565895,12.32058398798229,Treatment
0.308292063638821,1.3592975993648058,-0.08633785824672688,3.7098118885635456,11.43557765251867,Treatment
-0.6003856928711058,-0.14713950481410695,-2.215822425020668,2.123061525009319,11.995794203275224,Treatment
